,source_pid,des_pid,time,relationship,source,destination
272,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\mscoree.dll
273,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\kernel32.dll
274,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\KernelBase.dll
275,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\advapi32.dll
276,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\msvcp140.dll
277,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\msvcrt.dll
278,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vcruntime140.dll
279,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\ucrtbase.dll
280,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\sechost.dll
281,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vcruntime140.dll
282,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\rpcrt4.dll
283,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\ole32.dll
284,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\combase.dll
285,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\gdi32.dll
286,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\win32u.dll
287,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\gdi32full.dll
288,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\msvcp_win.dll
289,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\user32.dll
290,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\oleaut32.dll
291,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\imm32.dll
292,10448,10448,2023-09-27 01:43:08.169,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll
293,10448,10448,2023-09-27 01:43:08.184,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\shlwapi.dll
294,10448,10448,2023-09-27 01:43:08.184,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\kernel.appcore.dll
295,10448,10448,2023-09-27 01:43:08.184,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\version.dll
296,10448,10448,2023-09-27 01:43:08.215,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll
297,10448,10448,2023-09-27 01:43:08.215,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\vcruntime140_clr0400.dll
298,10448,10448,2023-09-27 01:43:08.215,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\ucrtbase_clr0400.dll
299,10448,10448,2023-09-27 01:43:08.215,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\ucrtbase_clr0400.dll
300,10448,10448,2023-09-27 01:43:08.309,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\assembly\NativeImages_v4.0.30319_32\mscorlib\31532774e8bbbd9c59b5e6d7829d3242\mscorlib.ni.dll
301,10448,10448,2023-09-27 01:43:08.309,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\bcryptprimitives.dll
302,10448,10448,2023-09-27 01:43:08.309,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\clrjit.dll
303,10448,10448,2023-09-27 01:43:08.387,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\Microsoft.VisualStudio.Telemetry.dll
304,10448,10448,2023-09-27 01:43:08.387,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\Microsoft.VisualStudio.Telemetry.dll
305,10448,10448,2023-09-27 01:43:08.403,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\clbcatq.dll
306,10448,10448,2023-09-27 01:43:08.403,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\ProgramData\Microsoft\VisualStudio\Setup\x86\Microsoft.VisualStudio.Setup.Configuration.Native.dll
307,10448,10448,2023-09-27 01:43:08.403,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\shell32.dll
308,10448,10448,2023-09-27 01:43:08.450,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\Microsoft.VisualStudio.Utilities.Internal.dll
309,10448,10448,2023-09-27 01:43:08.450,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\Microsoft.VisualStudio.Utilities.Internal.dll
310,10448,10448,2023-09-27 01:43:08.512,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\assembly\NativeImages_v4.0.30319_32\System\81ad55726d2ef4f562a03dc6e2973d75\System.ni.dll
311,10448,10448,2023-09-27 01:43:08.544,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\assembly\NativeImages_v4.0.30319_32\System.Core\86b0b66a742c945281a9fc6d1b3c88e7\System.Core.ni.dll
312,10448,10448,2023-09-27 01:43:08.575,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\System.Runtime.CompilerServices.Unsafe.dll
313,10448,10448,2023-09-27 01:43:08.575,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\System.Runtime.CompilerServices.Unsafe.dll
314,10448,10448,2023-09-27 01:43:08.590,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\assembly\NativeImages_v4.0.30319_32\System.Runtea61dfd5#\a7ca8a7898eb59130ae949343327a979\System.Runtime.CompilerServices.Unsafe.ni.dll
315,10448,10448,2023-09-27 01:43:08.622,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\windows.storage.dll
316,10448,10448,2023-09-27 01:43:08.622,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\wldp.dll
317,10448,10448,2023-09-27 01:43:08.622,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\SHCore.dll
318,10448,10448,2023-09-27 01:43:08.622,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\profapi.dll
319,10448,10448,2023-09-27 01:43:08.653,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\IPHLPAPI.DLL
320,10448,10448,2023-09-27 01:43:08.653,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\dnsapi.dll
321,10448,10448,2023-09-27 01:43:08.653,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\nsi.dll
322,10448,10448,2023-09-27 01:43:08.653,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\dhcpcsvc6.dll
323,10448,10448,2023-09-27 01:43:08.653,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\dhcpcsvc.dll
324,10448,10448,2023-09-27 01:43:08.669,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\winnsi.dll
325,10448,10448,2023-09-27 01:43:08.715,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\Microsoft.VisualStudio.RemoteControl.dll
326,10448,10448,2023-09-27 01:43:08.715,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\Microsoft.VisualStudio.RemoteControl.dll
327,10448,10448,2023-09-27 01:43:08.715,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\cryptsp.dll
328,10448,10448,2023-09-27 01:43:08.715,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\rsaenh.dll
329,10448,10448,2023-09-27 01:43:08.715,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\bcrypt.dll
330,10448,10448,2023-09-27 01:43:08.715,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\cryptbase.dll
331,992,10448,2023-09-27 01:43:08.731,access,C:\Windows\system32\svchost.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE
332,10388,10388,2023-09-27 01:43:08.747,load,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,C:\Windows\System32\kernel.appcore.dll
333,10448,10448,2023-09-27 01:43:08.747,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\assembly\NativeImages_v4.0.30319_32\System.Configuration\40d3ae96716f745125d48b4305d8300a\System.Configuration.ni.dll
334,10388,10388,2023-09-27 01:43:08.747,load,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\Tracker.exe,C:\Windows\System32\msvcrt.dll
335,10448,10448,2023-09-27 01:43:08.747,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Drawing\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Drawing.dll
336,10448,10448,2023-09-27 01:43:08.747,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Drawing\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Drawing.dll
337,1520,1520,2023-09-27 01:43:08.747,file_create,C:\Windows\system32\svchost.exe,C:\Windows\Prefetch\LINK.EXE-C87C97E0.pf
338,10448,10448,2023-09-27 01:43:08.778,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\assembly\NativeImages_v4.0.30319_32\System.Xml\7cb0174c9ef96b3a1cc0e514400a8e5d\System.Xml.ni.dll
339,10448,10448,2023-09-27 01:43:08.778,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\psapi.dll
340,10448,10448,2023-09-27 01:43:08.794,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\rasapi32.dll
341,13996,13996,2023-09-27 01:43:08.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link.write.1.tlog
342,10448,10448,2023-09-27 01:43:08.794,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\rasman.dll
343,13996,13996,2023-09-27 01:43:08.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link-cvtres.write.1.tlog
344,13996,13996,2023-09-27 01:43:08.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link-rc.write.1.tlog
345,10448,10448,2023-09-27 01:43:08.794,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\rtutils.dll
346,10448,10448,2023-09-27 01:43:08.794,reg_create_del,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE,HKLM\SOFTWARE\WOW6432Node\Microsoft\Tracing
347,13996,13996,2023-09-27 01:43:08.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link.write.1.tlog
348,10448,10448,2023-09-27 01:43:08.794,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\ws2_32.dll
349,10448,10448,2023-09-27 01:43:08.794,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\mswsock.dll
350,13996,13996,2023-09-27 01:43:08.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link.read.1.tlog
351,13996,13996,2023-09-27 01:43:08.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link-cvtres.read.1.tlog
352,3824,10448,2023-09-27 01:43:08.794,access,C:\Windows\System32\svchost.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE
353,13996,13996,2023-09-27 01:43:08.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link-rc.read.1.tlog
354,13996,13996,2023-09-27 01:43:08.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link.read.1.tlog
355,13996,13996,2023-09-27 01:43:08.794,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\link.command.1.tlog
356,10448,10448,2023-09-27 01:43:08.794,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\winhttp.dll
357,10448,10448,2023-09-27 01:43:08.794,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\OnDemandConnRouteHelper.dll
358,10448,10448,2023-09-27 01:43:08.794,reg_create_del,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE,HKLM\SOFTWARE\Policies\Microsoft\Windows\TenantRestrictions\Payload
359,10448,10448,2023-09-27 01:43:08.794,reg_create_del,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE,HKLM\SOFTWARE\Policies\Microsoft\Windows\TenantRestrictions\Payload
360,10448,10448,2023-09-27 01:43:08.794,reg_create_del,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE,HKLM\SOFTWARE\Policies\Microsoft\Windows\TenantRestrictions\Payload
361,10448,10448,2023-09-27 01:43:08.809,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Windows.Forms.dll
362,10448,10448,2023-09-27 01:43:08.809,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\Microsoft.NET\Framework\v4.0.30319\System.Windows.Forms.dll
363,10448,10448,2023-09-27 01:43:08.809,reg_create_del,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Connections
364,13996,13996,2023-09-27 01:43:08.815,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.exe.recipe
365,13996,13996,2023-09-27 01:43:08.825,file_create,E:\Software\Microsoft Visual Studio\MSBuild\Current\Bin\amd64\MSBuild.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\用户层\6\Bypass UAC\BypassUAC1_Test\BypassUAC1_Test\Debug\BypassUAC1_Test.tlog\Cl.items.tlog
366,10448,10448,2023-09-27 01:43:08.825,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\wininet.dll
367,10448,10448,2023-09-27 01:43:08.825,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\sspicli.dll
368,10448,10448,2023-09-27 01:43:08.825,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\uxtheme.dll
369,700,10448,2023-09-27 01:43:08.825,access,C:\Windows\system32\lsass.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE
370,1528,10448,2023-09-27 01:43:08.825,access,C:\Windows\System32\svchost.exe,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE
371,10448,10448,2023-09-27 01:43:08.841,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\iertutil.dll
372,10448,10448,2023-09-27 01:43:08.841,load,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\Hostx86\x86\vctip.exe,C:\Windows\SysWOW64\msctf.dll
373,10448,10448,2023-09-27 01:43:08.841,reg_set_value,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\Cache\Content\CachePrefix
374,10448,10448,2023-09-27 01:43:08.841,reg_set_value,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\Cache\Cookies\CachePrefix
375,10448,10448,2023-09-27 01:43:08.841,reg_set_value,E:\Software\Microsoft Visual Studio\VC\Tools\MSVC\14.37.32822\bin\HostX86\x86\VCTIP.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\5.0\Cache\History\CachePrefix
376,9912,9912,2023-09-27 01:43:08.887,reg_set_value,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-2994737283-653069417-2221972583-1001\\Device\HarddiskVolume6\Software\Microsoft Visual Studio\Common7\IDE\CommonExtensions\Platform\Debugger\VsDebugConsole.exe
377,9912,1628,2023-09-27 01:43:08.895,process_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Software\Microsoft Visual Studio\Common7\IDE\CommonExtensions\Platform\Debugger\VsDebugConsole.exe
378,9912,1628,2023-09-27 01:43:08.887,access,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Software\Microsoft Visual Studio\Common7\IDE\CommonExtensions\Platform\Debugger\VsDebugConsole.exe
379,592,1628,2023-09-27 01:43:08.887,access,C:\Windows\system32\csrss.exe,E:\Software\Microsoft Visual Studio\Common7\IDE\CommonExtensions\Platform\Debugger\VsDebugConsole.exe
380,1628,1628,2023-09-27 01:43:08.887,load,E:\Software\Microsoft Visual Studio\Common7\IDE\CommonExtensions\Platform\Debugger\VsDebugConsole.exe,E:\Software\Microsoft Visual Studio\Common7\IDE\CommonExtensions\Platform\Debugger\VsDebugConsole.exe
381,1628,1628,2023-09-27 01:43:08.887,load,E:\Software\Microsoft Visual Studio\Common7\IDE\CommonExtensions\Platform\Debugger\VsDebugConsole.exe,C:\Windows\System32\ntdll.dll
382,1628,1628,2023-09-27 01:43:08.903,load,E:\Software\Microsoft Visual Studio\Common7\IDE\CommonExtensions\Platform\Debugger\VsDebugConsole.exe,C:\Windows\System32\kernel32.dll
383,9912,9912,2023-09-27 01:43:08.903,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\.vs\slnx.sqlite-journal
384,9912,9912,2023-09-27 01:43:08.903,file_create,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,E:\Experiment\WINDOWS黑客编程技术详解-配套资源\.vs\slnx.sqlite-journal
385,1628,1628,2023-09-27 01:43:08.903,load,E:\Software\Microsoft Visual Studio\Common7\IDE\CommonExtensions\Platform\Debugger\VsDebugConsole.exe,C:\Windows\System32\KernelBase.dll
