,source_pid,des_pid,time,relationship,source,destination
24,8304,8304,2023-09-27 06:50:40.076,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{b2b0c5ff-946b-2a53-e466-583ec3509288}\LocalState
25,5556,5556,2023-09-27 06:50:40.092,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\ActivityDataModel\ReaderRevisionInfo\C576D885-A342-B9F1-2607-4651ECE05371
26,5556,5556,2023-09-27 06:50:40.092,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\ActivityDataModel\ReaderRevisionInfo\C576D885-A342-B9F1-2607-4651ECE05371
27,5556,5556,2023-09-27 06:50:40.279,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FeatureUsage\AppSwitched
28,5556,5556,2023-09-27 06:50:40.279,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FeatureUsage\AppSwitched\Microsoft.Windows.Explorer
29,4848,4848,2023-09-27 06:50:40.295,reg_create_del,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights
30,4848,4848,2023-09-27 06:50:40.295,reg_set_value,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights\Insights
31,900,5556,2023-09-27 06:50:40.311,access,C:\Windows\system32\svchost.exe,C:\Windows\Explorer.EXE
32,8304,8304,2023-09-27 06:50:40.311,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{b2b0c5ff-946b-2a53-e466-583ec3509288}\LocalState
33,8304,8304,2023-09-27 06:50:40.311,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{b2b0c5ff-946b-2a53-e466-583ec3509288}\LocalState
34,10248,10248,2023-09-27 06:50:41.748,reg_create_del,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\VSCommon\17.0\SQM\PIDs\10248
35,10248,10248,2023-09-27 06:50:41.748,reg_set_value,E:\Software\Microsoft Visual Studio\Common7\IDE\devenv.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\VSCommon\17.0\SQM\PIDs\10248\DebuggerPresent
36,3336,3336,2023-09-27 06:50:42.217,reg_set_value,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKLM\SOFTWARE\Microsoft\Windows Defender\Reporting\SigUpdateTimestampsSinceLastHB
37,3336,3336,2023-09-27 06:50:42.217,load,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,C:\Windows\System32\policymanager.dll
38,3336,3336,2023-09-27 06:50:42.217,load,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,C:\Windows\System32\msvcp110_win.dll
39,3336,3336,2023-09-27 06:50:42.233,reg_create_del,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKU\.DEFAULT\Software\Microsoft\Windows Defender
40,3336,3336,2023-09-27 06:50:42.233,reg_create_del,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKU\.DEFAULT\Software\Microsoft\Windows Defender
41,3336,3336,2023-09-27 06:50:42.608,reg_create_del,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKU\.DEFAULT\Software\Microsoft\Windows Defender
42,3336,3336,2023-09-27 06:50:42.608,reg_set_value,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKU\.DEFAULT\Software\Microsoft\Windows Defender\CachedProxyAccessType 
43,3336,3336,2023-09-27 06:50:42.608,reg_set_value,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKU\.DEFAULT\Software\Microsoft\Windows Defender\CachedProxy
44,3336,3336,2023-09-27 06:50:42.608,reg_set_value,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKU\.DEFAULT\Software\Microsoft\Windows Defender\CachedProxyBypass
45,3336,3336,2023-09-27 06:50:42.608,reg_set_value,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,HKLM\SOFTWARE\Microsoft\Windows Defender\Spynet\LastMAPSSuccessTime
46,3336,3336,2023-09-27 06:50:42.608,file_create,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Scans\History\Store\8AC50F8B6AF0C8236FEE31EBE8802282
47,5556,5556,2023-09-27 06:50:42.608,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\R:\Rkcrevzrag\Jvaqbjf Unpxre Nggnpx Cebtenz\5\注册表自启动\NhgbEha_Ert_Grfg.rkr
48,5556,5556,2023-09-27 06:50:42.608,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\HRZR_PGYFRFFVBA
49,5556,10884,2023-09-27 06:50:42.690,process_create,C:\Windows\explorer.exe,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
50,5556,10884,2023-09-27 06:50:42.686,access,C:\Windows\Explorer.EXE,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
51,600,10884,2023-09-27 06:50:42.686,access,C:\Windows\system32\csrss.exe,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
52,8484,5556,2023-09-27 06:50:42.701,access,C:\Windows\system32\svchost.exe,C:\Windows\Explorer.EXE
53,8484,8484,2023-09-27 06:50:42.701,reg_create_del,C:\Windows\system32\svchost.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Compatibility Assistant\Store
54,8484,8484,2023-09-27 06:50:42.701,reg_set_value,C:\Windows\system32\svchost.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Compatibility Assistant\Store\E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
55,8484,10884,2023-09-27 06:50:42.717,access,C:\Windows\system32\svchost.exe,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
56,8484,8484,2023-09-27 06:50:42.717,reg_create_del,C:\Windows\system32\svchost.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Compatibility Assistant\Store
57,10884,10884,2023-09-27 06:50:42.717,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\System32\ntdll.dll
58,10884,10884,2023-09-27 06:50:42.717,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
59,3336,3336,2023-09-27 06:50:42.719,load,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23080.2006-0\MsMpEng.exe,C:\Windows\System32\SecurityCenterBrokerPS.dll
60,10884,10884,2023-09-27 06:50:42.719,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\ntdll.dll
61,10884,10884,2023-09-27 06:50:42.719,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\System32\wow64.dll
62,10884,10884,2023-09-27 06:50:42.719,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\System32\wow64win.dll
63,10884,10884,2023-09-27 06:50:42.719,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\System32\wow64cpu.dll
64,10884,10884,2023-09-27 06:50:42.733,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\kernel32.dll
65,8484,8216,2023-09-27 06:50:42.733,access,C:\Windows\system32\svchost.exe,C:\Windows\system32\conhost.exe
66,8216,8216,2023-09-27 06:50:42.733,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\conhost.exe
67,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\ntdll.dll
68,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\kernel32.dll
69,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\KernelBase.dll
70,600,8216,2023-09-27 06:50:42.748,access,C:\Windows\system32\csrss.exe,C:\Windows\system32\conhost.exe
71,10884,10884,2023-09-27 06:50:42.733,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\KernelBase.dll
72,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\msvcp_win.dll
73,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\ucrtbase.dll
74,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\SHCore.dll
75,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\msvcrt.dll
76,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\combase.dll
77,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\rpcrt4.dll
78,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\advapi32.dll
79,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\sechost.dll
80,8216,10884,2023-09-27 06:50:42.748,access,C:\Windows\system32\conhost.exe,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
81,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\user32.dll
82,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\win32u.dll
83,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\gdi32.dll
84,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\gdi32full.dll
85,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\imm32.dll
86,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\shell32.dll
87,1728,8216,2023-09-27 06:50:42.748,access,C:\Windows\System32\svchost.exe,C:\Windows\system32\conhost.exe
88,8216,8216,2023-09-27 06:50:42.748,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\uxtheme.dll
89,8216,8216,2023-09-27 06:50:42.779,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\msctf.dll
90,8216,8216,2023-09-27 06:50:42.779,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\oleaut32.dll
91,8216,8216,2023-09-27 06:50:42.779,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\TextShaping.dll
92,8216,8216,2023-09-27 06:50:42.779,load,C:\Windows\System32\conhost.exe,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e\comctl32.dll
93,8216,8216,2023-09-27 06:50:42.779,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\dwmapi.dll
94,5556,8216,2023-09-27 06:50:42.779,access,C:\Windows\Explorer.EXE,C:\Windows\system32\conhost.exe
95,5556,8216,2023-09-27 06:50:42.795,access,C:\Windows\Explorer.EXE,C:\Windows\system32\conhost.exe
96,8216,8216,2023-09-27 06:50:42.795,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\kernel.appcore.dll
97,8216,8216,2023-09-27 06:50:42.795,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\bcryptprimitives.dll
98,8216,8216,2023-09-27 06:50:42.795,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\TextInputFramework.dll
99,8216,8216,2023-09-27 06:50:42.795,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\CoreMessaging.dll
100,8216,8216,2023-09-27 06:50:42.795,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\ws2_32.dll
101,4848,4848,2023-09-27 06:50:42.811,reg_create_del,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights
102,4848,4848,2023-09-27 06:50:42.811,reg_set_value,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights\Insights
103,8216,8216,2023-09-27 06:50:42.811,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\CoreUIComponents.dll
104,8216,8216,2023-09-27 06:50:42.811,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\ntmarta.dll
105,8216,8216,2023-09-27 06:50:42.811,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\WinTypes.dll
106,8216,8216,2023-09-27 06:50:42.811,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\WinTypes.dll
107,8216,8216,2023-09-27 06:50:42.811,load,C:\Windows\System32\conhost.exe,C:\Windows\System32\clbcatq.dll
108,900,8216,2023-09-27 06:50:42.811,access,C:\Windows\system32\svchost.exe,C:\Windows\system32\conhost.exe
109,5556,5556,2023-09-27 06:50:42.811,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\ApplicationViewManagement\W32:00000000000207A6
110,5556,5556,2023-09-27 06:50:42.811,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\ApplicationViewManagement\W32:00000000000207A6\VirtualDesktop
111,5556,10884,2023-09-27 06:50:42.811,access,C:\Windows\Explorer.EXE,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
112,5556,10884,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
113,5556,10884,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
114,5556,10884,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
115,5556,5556,2023-09-27 06:50:42.826,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\Zvpebfbsg.Jvaqbjf.Rkcybere
116,5556,5556,2023-09-27 06:50:42.826,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\HRZR_PGYFRFFVBA
117,5556,10884,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
118,5556,8304,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe
119,5556,1136,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,C:\Windows\ImmersiveControlPanel\SystemSettings.exe
120,5556,7572,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe
121,5556,7160,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe
122,5556,6780,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe
123,5556,6100,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
124,5556,10884,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
125,5556,8936,2023-09-27 06:50:42.826,access,C:\Windows\Explorer.EXE,C:\Windows\system32\ApplicationFrameHost.exe
126,5556,5556,2023-09-27 06:50:42.826,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\ActivityDataModel\ReaderRevisionInfo\C576D885-A342-B9F1-2607-4651ECE05371
127,4848,4848,2023-09-27 06:50:42.826,reg_create_del,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights
128,4848,4848,2023-09-27 06:50:42.826,reg_set_value,C:\Windows\system32\ctfmon.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Input\TypingInsights\Insights
129,8304,8304,2023-09-27 06:50:42.842,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{b2b0c5ff-946b-2a53-e466-583ec3509288}\LocalState
130,8304,8304,2023-09-27 06:50:42.842,reg_create_del,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,\REGISTRY\A\{b2b0c5ff-946b-2a53-e466-583ec3509288}\LocalState
131,5556,5556,2023-09-27 06:50:42.842,reg_set_value,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\ActivityDataModel\ReaderRevisionInfo\C576D885-A342-B9F1-2607-4651ECE05371
132,10884,10884,2023-09-27 06:50:42.842,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\apphelp.dll
133,10884,10884,2023-09-27 06:50:42.842,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\user32.dll
134,10884,10884,2023-09-27 06:50:42.842,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\win32u.dll
135,10884,10884,2023-09-27 06:50:42.842,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\gdi32.dll
136,10884,10884,2023-09-27 06:50:42.858,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\advapi32.dll
137,10884,10884,2023-09-27 06:50:42.858,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\gdi32full.dll
138,10884,10884,2023-09-27 06:50:42.858,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\msvcp_win.dll
139,10884,10884,2023-09-27 06:50:42.873,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\sechost.dll
140,10884,10884,2023-09-27 06:50:42.858,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\ucrtbase.dll
141,10884,10884,2023-09-27 06:50:42.873,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\msvcrt.dll
142,10884,10884,2023-09-27 06:50:42.873,reg_set_value,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\520
143,10884,10884,2023-09-27 06:50:42.873,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\rpcrt4.dll
144,10884,10884,2023-09-27 06:50:42.873,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\imm32.dll
145,10884,10884,2023-09-27 06:50:42.889,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\TextShaping.dll
146,10884,10884,2023-09-27 06:50:42.920,load,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe,C:\Windows\SysWOW64\uxtheme.dll
147,1728,10884,2023-09-27 06:50:42.920,access,C:\Windows\System32\svchost.exe,E:\Experiment\Windows Hacker Attack Program\5\注册表自启动\AutoRun_Reg_Test.exe
